session_id,pose_id,module0_frame,module1_frame,module0_rms_px,module1_rms_px,relative_angle_deg,relative_rvec_x,relative_rvec_y,relative_rvec_z,relative_t_x,relative_t_y,relative_t_z
calib_001,0,20,70,0.361007,1.501947,179.234656,0.991550,0.058605,-2.966353,-0.098474,-0.017450,-0.029798
calib_001,2,30,10,0.476704,1.514943,179.227527,1.039911,-0.038512,-2.949945,-0.088040,-0.041370,-0.009694
calib_001,4,60,30,0.369407,1.204448,179.273496,1.003696,0.023338,-2.963468,-0.093843,-0.028125,-0.027996
calib_001,11,90,10,0.332262,1.327723,179.161454,1.004399,0.107264,-2.959314,-0.095744,-0.000007,-0.035436
