# DASPi ChArUco observations
# board_squares_x=7
# board_squares_y=5
# square_length_m=0.040
# marker_length_m=0.020
# dictionary=DICT_4X4_50
frame,module,facet,corner_id,x,y
60,1,1,103,913.092,803.665
60,1,1,104,912.391,842.238
60,1,1,105,910.773,878.643
60,1,1,106,909.239,914.312
60,1,1,107,907.562,948.162
60,1,1,108,906.143,981.202
60,1,1,109,904.312,1012.35
60,1,1,110,902.091,1042.45
60,1,1,112,875.41,602.592
60,1,1,113,875.347,645.163
60,1,1,114,875.354,685.938
60,1,1,115,874.916,727.286
60,1,1,116,874.56,767.001
60,1,1,117,873.69,806.259
60,1,1,118,872.389,844.038
60,1,1,121,869.105,951.117
60,1,1,122,867.701,983.825
60,1,1,123,866.477,1015.42
60,1,1,124,865.219,1045.06
60,1,1,126,833.993,603.876
60,1,1,127,834.107,644.871
60,1,1,128,834.15,686.787
60,1,1,129,833.876,727.722
60,1,1,130,833.683,768.051
60,1,1,131,832.87,807.372
60,1,1,132,832.083,846.033
60,1,1,135,829.835,953.103
60,1,1,136,829.201,986.096
60,1,1,137,828.017,1017.17
60,1,1,138,827.515,1047.41
60,1,1,140,792.675,603.449
60,1,1,141,792.518,645.427
60,1,1,142,792.352,687.046
60,1,1,143,792.084,728.399
60,1,1,144,791.945,768.837
60,1,1,145,791.667,808.46
60,1,1,146,791.003,846.722
60,1,1,149,789.981,954.569
60,1,1,150,789.898,987.208
60,1,1,151,789.633,1018.91
60,1,1,152,789.363,1048.71
60,1,1,154,750.381,603.393
60,1,1,155,750.093,644.911
60,1,1,156,749.912,687.172
60,1,1,157,749.895,728.189
60,1,1,158,749.68,769.164
60,1,1,159,749.708,808.438
60,1,1,160,749.829,847.336
60,1,1,163,750.103,954.663
60,1,1,164,750.504,987.886
60,1,1,165,750.84,1019.21
60,1,1,166,751.24,1049.29
60,1,1,168,708.213,602.428
60,1,1,169,707.833,644.983
60,1,1,170,707.493,686.246
60,1,1,171,707.839,728.104
60,1,1,172,707.928,768.451
60,1,1,173,708.089,808.299
60,1,1,174,708.475,846.853
60,1,1,175,708.893,884.262
60,1,1,176,709.223,919.612
60,1,1,179,711.971,1019.12
60,1,1,180,712.951,1049.11
60,1,1,182,666.263,602.139
60,1,1,183,665.857,644.015
60,1,1,184,665.594,686.019
60,1,1,185,665.556,726.776
60,1,1,186,666.212,767.626
60,1,1,187,666.833,807.306
60,1,1,188,667.251,845.995
60,1,1,189,668.317,883.124
60,1,1,190,669.296,918.784
60,1,1,193,673.061,1017.89
60,1,1,194,674.846,1048.03
70,1,1,63,1022.61,867.482
70,1,1,73,992.102,720.175
70,1,1,74,991.168,759.969
70,1,1,77,985.963,871.095
70,1,1,78,984.082,905.906
70,1,1,79,981.444,939.432
70,1,1,80,979.22,972.214
70,1,1,81,976.416,1002.97
70,1,1,82,973.912,1032.49
70,1,1,83,970.629,1060.54
70,1,1,85,955.475,641.958
70,1,1,86,955.004,682.956
70,1,1,87,954.045,722.899
70,1,1,88,953.252,762.027
70,1,1,89,951.973,800.656
70,1,1,90,949.945,837.693
70,1,1,91,947.987,874.989
70,1,1,92,946.677,909.391
70,1,1,93,945.314,943.317
70,1,1,94,942.578,976.061
70,1,1,95,940.796,1007.33
70,1,1,96,938.135,1036.63
70,1,1,99,915.363,643.081
70,1,1,100,914.986,684.328
70,1,1,101,914.844,724.631
70,1,1,102,913.822,764.245
70,1,1,103,912.395,802.426
70,1,1,104,911.576,840.979
70,1,1,105,909.919,877.208
70,1,1,106,908.696,912.87
70,1,1,107,906.964,946.865
70,1,1,108,905.097,980.141
70,1,1,109,903.469,1010.72
70,1,1,113,874.856,643.856
70,1,1,114,874.602,685.076
70,1,1,115,874.282,726.129
70,1,1,116,873.713,765.839
70,1,1,117,872.907,804.96
70,1,1,118,871.602,842.736
70,1,1,119,870.89,879.803
70,1,1,120,869.482,915.369
70,1,1,121,868.579,949.766
70,1,1,122,867.462,982.571
70,1,1,123,865.864,1014.08
70,1,1,128,833.075,686.019
70,1,1,129,833.024,726.74
70,1,1,130,832.583,767.228
70,1,1,131,831.873,806.225
70,1,1,132,831.349,844.856
70,1,1,133,830.939,881.91
70,1,1,134,829.807,917.559
70,1,1,135,829.307,951.754
70,1,1,138,827.208,1045.82
70,1,1,142,791.34,686.201
70,1,1,143,790.915,727.761
70,1,1,144,790.936,767.61
70,1,1,145,790.765,807.479
70,1,1,146,790.499,845.622
70,1,1,149,789.643,953.06
70,1,1,152,788.957,1046.96
70,1,1,154,749.373,602.649
70,1,1,155,749.466,644.358
70,1,1,156,749.079,686.425
70,1,1,157,749.014,727.245
70,1,1,158,749.1,768.058
70,1,1,159,748.996,807.353
70,1,1,160,749.236,846.234
70,1,1,163,750.009,953.404
70,1,1,164,750.196,986.367
70,1,1,165,750.627,1017.61
70,1,1,166,751.128,1047.72
70,1,1,168,707.138,601.663
70,1,1,169,707.044,644.182
70,1,1,170,706.996,685.858
70,1,1,171,707.093,727.191
70,1,1,172,707.208,767.532
70,1,1,173,707.511,807.253
70,1,1,174,708.12,845.674
70,1,1,175,708.613,883.003
70,1,1,176,709.057,918.392
70,1,1,177,709.951,953.059
70,1,1,178,710.677,985.865
70,1,1,179,711.92,1017.48
70,1,1,180,712.719,1047.43
70,1,1,182,665.35,601.554
70,1,1,183,665.122,643.4
70,1,1,184,664.921,685.342
70,1,1,185,665.163,726.216
70,1,1,186,665.405,767.017
70,1,1,187,666.147,806.046
70,1,1,188,666.917,844.861
70,1,1,189,668.002,881.916
70,1,1,190,669.115,917.348
70,1,1,191,670.122,951.836
70,1,1,192,671.726,984.954
70,1,1,193,673.09,1016.28
70,1,1,194,674.964,1046.27
80,1,1,62,1024.2,830.654
80,1,1,63,1022.04,866.95
80,1,1,64,1019.35,900.877
80,1,1,65,1017.34,934.954
80,1,1,75,989.026,796.85
80,1,1,76,987.661,834.651
80,1,1,77,985.541,870.456
80,1,1,78,983.45,905.592
80,1,1,79,981.236,938.94
80,1,1,80,978.853,971.548
80,1,1,81,975.78,1002.26
80,1,1,82,973.11,1032.2
80,1,1,84,954.334,600.835
80,1,1,85,954.467,641.826
80,1,1,88,952.367,761.174
80,1,1,89,951.243,800.293
80,1,1,90,949.359,837.025
80,1,1,91,947.393,874.346
80,1,1,92,946.214,909.051
80,1,1,93,944.894,942.921
80,1,1,94,942.84,975.863
80,1,1,95,940.451,1006.43
80,1,1,96,937.969,1036.18
80,1,1,98,914.333,601.516
80,1,1,99,914.811,642.771
80,1,1,102,913.093,763.889
80,1,1,103,911.677,801.8
80,1,1,104,911.025,840.369
80,1,1,105,909.543,876.83
80,1,1,106,908.036,912.411
80,1,1,107,906.548,946.311
80,1,1,110,901.253,1040.22
80,1,1,112,874.073,601.73
80,1,1,113,873.965,643.516
80,1,1,116,872.876,765.095
80,1,1,117,872.208,804.416
80,1,1,118,870.998,842.189
80,1,1,119,870.131,879.306
80,1,1,120,869.057,914.828
80,1,1,121,868.017,949.044
80,1,1,124,864.118,1042.73
80,1,1,128,832.477,685.293
80,1,1,129,832.459,726.247
80,1,1,130,831.85,766.686
80,1,1,131,831.361,805.74
80,1,1,132,830.87,844.135
80,1,1,133,830.145,881.014
80,1,1,134,829.536,916.746
80,1,1,135,828.91,951.12
80,1,1,136,828.306,983.756
80,1,1,137,827.514,1015.16
80,1,1,138,826.908,1045.09
80,1,1,142,790.755,685.651
80,1,1,143,790.662,726.806
80,1,1,144,790.476,767.174
80,1,1,147,789.415,882.184
80,1,1,148,789.268,917.805
80,1,1,149,789.155,952.342
80,1,1,150,789.236,985.2
80,1,1,151,789.069,1016.59
80,1,1,152,788.735,1046.46
80,1,1,154,748.464,602.365
80,1,1,155,748.743,643.786
80,1,1,156,748.587,685.73
80,1,1,157,748.48,726.774
80,1,1,158,748.627,767.398
80,1,1,161,748.936,882.781
80,1,1,162,749.054,918.224
80,1,1,163,749.308,952.577
80,1,1,166,750.646,1047.03
80,1,1,168,706.676,601.337
80,1,1,169,706.378,643.734
80,1,1,170,706.331,685.203
80,1,1,171,706.515,726.676
80,1,1,172,706.698,766.913
80,1,1,173,707.232,806.467
80,1,1,174,707.545,845.007
80,1,1,175,707.937,882.296
80,1,1,176,708.728,917.747
80,1,1,177,709.592,952.339
80,1,1,180,712.372,1046.74
80,1,1,182,664.754,601.146
80,1,1,183,664.702,642.897
80,1,1,184,664.45,684.768
80,1,1,185,664.637,725.614
80,1,1,186,665.086,766.301
80,1,1,187,665.994,805.634
80,1,1,188,666.603,844.006
80,1,1,189,667.713,881.274
80,1,1,190,668.64,916.737
80,1,1,191,669.857,951.151
80,1,1,192,671.219,984.328
80,1,1,193,672.518,1015.38
80,1,1,194,674.536,1045.54
110,1,1,2,906.134,825.546
110,1,1,3,907.564,863.073
110,1,1,4,908.71,899.152
110,1,1,5,909.65,934.946
110,1,1,14,868.494,752.833
110,1,1,15,869.987,791.15
110,1,1,16,871.119,829.955
110,1,1,17,872.536,867.177
110,1,1,18,873.679,904.711
110,1,1,19,874.577,940.581
110,1,1,20,875.574,976.144
110,1,1,21,875.812,1010.27
110,1,1,22,876.969,1043.53
110,1,1,28,831.98,754.345
110,1,1,29,833.714,793.649
110,1,1,30,834.673,832.801
110,1,1,31,836.145,871.222
110,1,1,32,837.245,909.102
110,1,1,33,838.49,946.231
110,1,1,34,839.181,981.976
110,1,1,35,839.995,1016.99
110,1,1,36,841.021,1050.24
110,1,1,42,794.1,756.323
110,1,1,43,795.347,796.143
110,1,1,46,799.697,913.554
110,1,1,47,800.549,951.092
110,1,1,48,802.086,987.751
110,1,1,49,803.086,1022.98
110,1,1,56,755.207,757.369
110,1,1,57,756.274,798.378
110,1,1,60,760.121,917.427
110,1,1,61,761.813,955.65
110,1,1,62,762.962,992.367
110,1,1,63,764.627,1028.47
110,1,1,70,714.382,758.434
110,1,1,71,715.409,799.363
110,1,1,72,716.778,840.965
110,1,1,73,718.196,881.065
110,1,1,74,719.864,921.117
110,1,1,75,721.508,959.266
110,1,1,76,723.306,997.133
110,1,1,77,724.987,1033.2
110,1,1,84,673.096,758.466
110,1,1,85,674.742,800.44
110,1,1,86,675.348,842.267
110,1,1,87,677.16,883.118
110,1,1,88,678.358,923.37
110,1,1,89,680.554,962.582
110,1,1,90,681.766,1000.2
110,1,1,91,683.809,1037.36
110,1,1,98,630.255,758.429
110,1,1,99,631.376,800.839
110,1,1,100,632.71,843.412
110,1,1,101,634.097,884.817
110,1,1,102,636.047,925.732
110,1,1,103,637.581,964.863
110,1,1,104,640.525,1003.53
110,1,1,105,642.687,1040.32
110,1,1,112,587.331,757.495
110,1,1,113,588.035,800.929
110,1,1,114,589.124,843.249
110,1,1,115,590.893,885.83
110,1,1,116,592.953,926.787
110,1,1,117,595.016,966.965
110,1,1,118,597.633,1005.26
110,1,1,119,600.677,1042.67
110,1,1,126,543.662,756.286
110,1,1,127,544.314,799.832
110,1,1,128,545.591,843.035
110,1,1,129,547.191,885.488
110,1,1,130,549.305,927.168
110,1,1,131,551.542,967.18
110,1,1,132,554.825,1006.38
110,1,1,133,557.777,1043.91
110,1,1,140,499.744,754.247
110,1,1,141,500.076,798.681
110,1,1,142,501.464,841.926
110,1,1,143,503.131,884.717
110,1,1,144,505.473,926.485
110,1,1,145,508.182,967.136
110,1,1,146,511.327,1006.28
110,1,1,154,456.01,752.218
110,1,1,155,456.309,795.973
110,1,1,156,457.427,840
110,1,1,157,459.006,882.797
110,1,1,158,461.52,924.997
110,1,1,159,464.333,965.704
110,1,1,168,412.638,748.809
110,1,1,169,412.761,793.417
110,1,1,170,413.734,836.892
110,1,1,171,415.547,880.551
110,1,1,172,418.19,922.517
110,1,1,173,421.308,963.343
110,1,1,182,370.243,745.586
110,1,1,183,370.069,789.699
110,1,1,184,370.888,833.738
110,1,1,185,372.535,876.599
110,1,1,186,375.305,919.074
110,1,1,187,378.741,960.092
110,1,1,188,382.893,999.911
110,1,1,189,387.88,1038.46
120,1,1,2,906.019,816.731
120,1,1,3,908.039,853.717
120,1,1,4,910.026,889.246
120,1,1,5,912.092,924.686
120,1,1,8,916.211,1025.44
120,1,1,14,867.264,745.431
120,1,1,15,869.3,783.197
120,1,1,16,871.602,821.092
120,1,1,17,873.994,858.064
120,1,1,18,876.154,894.55
120,1,1,19,877.685,930.48
120,1,1,20,879.539,965.973
120,1,1,21,880.722,1000.08
120,1,1,22,882.709,1033.3
120,1,1,28,831.369,747.457
120,1,1,29,833.701,786.472
120,1,1,30,835.934,824.513
120,1,1,31,838.009,862.682
120,1,1,32,840.479,899.979
120,1,1,33,841.954,936.881
120,1,1,34,844.06,972.295
120,1,1,35,845.56,1007.06
120,1,1,36,847.372,1040.28
120,1,1,42,794.596,749.735
120,1,1,43,796.445,788.669
120,1,1,46,803.078,904.846
120,1,1,47,805.194,941.828
120,1,1,48,807.337,978.403
120,1,1,49,809.259,1013.43
120,1,1,50,811.364,1047.24
120,1,1,56,756.537,751.11
120,1,1,57,758.535,791.115
120,1,1,60,764.895,909.002
120,1,1,61,767.102,946.621
120,1,1,62,769.167,983.328
120,1,1,63,771.54,1019.27
120,1,1,64,773.819,1053.42
120,1,1,70,716.772,752.589
120,1,1,71,718.598,792.938
120,1,1,72,720.777,833.537
120,1,1,73,722.747,873.109
