# DASPi ChArUco observations
# board_squares_x=7
# board_squares_y=5
# square_length_m=0.040
# marker_length_m=0.020
# dictionary=DICT_4X4_50
frame,module,facet,corner_id,x,y
10,0,0,110,479.318,424.044
10,0,0,111,496.278,461.376
10,0,0,116,343.019,161.171
10,0,0,117,352.946,190.355
10,0,0,118,363.096,220.934
10,0,0,119,374.922,253.206
10,0,0,120,387.267,286.418
10,0,0,121,400.931,321.157
10,0,0,122,415.47,357.271
10,0,0,123,431.215,394.417
10,0,0,124,447.487,432.498
10,0,0,125,464.728,471.643
10,0,0,129,302.268,132.967
10,0,0,134,353.629,290.363
10,0,0,135,367.375,326.713
10,0,0,136,381.581,363.72
10,0,0,137,397.294,402.52
10,0,0,138,413.694,442.04
10,0,0,139,431.019,482.51
10,0,0,143,269.624,133.063
10,0,0,151,360.714,410.878
10,0,0,152,377.34,452.269
10,0,0,153,395.426,494.613
10,0,0,165,322.751,420.739
10,0,0,166,339.221,463.441
10,0,0,167,357.336,507.44
10,0,0,178,266.767,387.774
10,0,0,179,282.232,431.111
10,0,0,180,299.025,475.765
10,0,0,181,317.248,521.115
10,0,0,194,256.829,488.245
10,0,0,195,275.275,536.157
20,0,0,8,599.69,269.182
20,0,0,9,612.966,295.954
20,0,0,20,553.056,217.83
20,0,0,21,565.188,244.15
20,0,0,22,577.97,270.918
20,0,0,23,591.268,298.068
20,0,0,24,605.331,326.482
20,0,0,34,530.059,217.571
20,0,0,35,542.113,245.118
20,0,0,36,555.026,272.13
20,0,0,37,568.866,300.352
20,0,0,38,582.655,329.87
20,0,0,39,597.024,360.011
20,0,0,40,611.823,390.634
20,0,0,41,626.715,421.639
20,0,0,48,506.245,217.828
20,0,0,49,518.214,245.858
20,0,0,50,531.133,273.853
20,0,0,51,544.863,303.263
20,0,0,52,558.881,333.746
20,0,0,53,573.567,364.646
20,0,0,54,588.612,396.464
20,0,0,55,603.799,428.811
20,0,0,63,492.872,246.737
20,0,0,64,505.694,275.93
20,0,0,65,519.374,306.219
20,0,0,66,533.684,337.395
20,0,0,67,548.575,369.445
20,0,0,68,563.806,402.684
20,0,0,69,579.589,436.163
20,0,0,74,431.163,163.326
20,0,0,77,465.845,248.09
20,0,0,78,478.725,277.78
20,0,0,79,492.56,309.421
20,0,0,80,506.854,341.631
20,0,0,81,521.804,375.124
20,0,0,82,537.647,409.276
20,0,0,83,553.499,444.111
20,0,0,89,413.831,190.294
20,0,0,90,424.596,218.807
20,0,0,91,436.783,250.105
20,0,0,92,449.667,280.496
20,0,0,93,464.099,313.515
20,0,0,94,478.521,346.55
20,0,0,95,493.911,380.866
20,0,0,96,509.672,416.299
20,0,0,97,526.466,452.368
20,0,0,106,419.773,283.279
20,0,0,107,433.463,316.847
20,0,0,108,448.228,351.676
20,0,0,109,463.744,387.354
20,0,0,110,479.922,424.196
20,0,0,111,496.958,461.759
20,0,0,120,388.01,286.868
20,0,0,123,431.745,394.393
20,0,0,124,448.092,432.815
20,0,0,125,465.263,471.79
20,0,0,138,414.208,442.212
20,0,0,139,431.67,482.804
20,0,0,152,377.918,452.434
20,0,0,153,396.072,494.895
20,0,0,165,322.97,420.743
20,0,0,166,339.84,463.505
20,0,0,167,358.014,507.671
20,0,0,178,267.221,387.899
20,0,0,179,282.865,430.632
20,0,0,180,299.521,475.89
20,0,0,181,317.911,521.207
20,0,0,194,257.27,488.546
20,0,0,195,275.845,536.38
30,0,0,9,614.665,298.868
30,0,0,24,606.586,329.27
30,0,0,38,584.008,332.175
30,0,0,39,598.114,362.691
30,0,0,40,612.403,393.021
30,0,0,41,627.384,424.568
30,0,0,46,485.969,167.074
30,0,0,50,532.755,275.76
30,0,0,51,546.349,305.304
30,0,0,54,589.302,398.434
30,0,0,55,604.382,431.297
30,0,0,60,460.453,165.8
30,0,0,61,471.205,191.979
30,0,0,64,507.189,277.475
30,0,0,65,520.788,307.775
30,0,0,68,564.345,404.814
30,0,0,69,579.927,438.465
30,0,0,74,433.813,164.55
30,0,0,75,444.22,191.372
30,0,0,78,480.248,279.478
30,0,0,79,493.698,310.877
30,0,0,80,507.95,343.388
30,0,0,81,522.319,376.829
30,0,0,82,538.047,411.166
30,0,0,83,553.821,446.154
30,0,0,89,416.182,191.219
30,0,0,92,451.39,281.918
30,0,0,93,465.158,314.421
30,0,0,94,479.254,347.973
30,0,0,95,494.612,382.345
30,0,0,96,510.157,418.013
30,0,0,97,526.631,454.28
30,0,0,106,421.226,284.092
30,0,0,107,434.726,317.823
30,0,0,108,449.136,352.857
30,0,0,109,464.336,388.618
30,0,0,110,480.152,425.224
30,0,0,111,496.867,463.152
30,0,0,123,432.048,395.255
30,0,0,124,448.163,433.81
30,0,0,125,465.05,472.848
30,0,0,138,414.077,442.838
30,0,0,139,431.051,483.605
30,0,0,152,377.816,452.761
30,0,0,153,395.329,495.21
30,0,0,165,322.968,420.543
30,0,0,166,339.328,463.579
30,0,0,167,357.058,507.715
30,0,0,178,267.81,387.127
30,0,0,179,282.588,430.301
30,0,0,180,299.013,475.465
30,0,0,181,316.843,520.789
30,0,0,194,256.427,487.71
30,0,0,195,274.615,535.628
40,0,0,12,656.337,381.577
40,0,0,22,579.784,272.255
40,0,0,23,593.17,299.543
40,0,0,24,606.882,327.87
40,0,0,25,621.02,356.963
40,0,0,26,635.557,386.335
40,0,0,37,570.367,301.86
40,0,0,38,584.148,331.218
40,0,0,39,598.643,361.438
40,0,0,40,613.048,391.913
40,0,0,41,628.35,423.373
40,0,0,51,546.063,304.642
40,0,0,52,560.199,335.103
40,0,0,53,574.66,365.956
40,0,0,54,589.728,397.901
40,0,0,55,604.716,430.108
40,0,0,62,481.394,219.162
40,0,0,63,493.637,248.38
40,0,0,64,506.598,277.246
40,0,0,65,520.46,307.476
40,0,0,66,534.205,338.639
40,0,0,67,549.417,371.296
40,0,0,68,564.438,403.951
40,0,0,69,580.452,437.596
40,0,0,75,442.449,191.573
40,0,0,76,454.542,219.437
40,0,0,77,466.651,249.642
40,0,0,78,479.138,279.467
40,0,0,79,492.913,310.643
40,0,0,80,507.299,343.112
40,0,0,81,521.927,376.303
40,0,0,82,538.075,410.928
40,0,0,83,554.019,445.61
40,0,0,89,414.565,191.68
40,0,0,90,425.141,220.12
40,0,0,91,437.004,251.767
40,0,0,92,450.008,281.872
40,0,0,93,464.237,314.434
40,0,0,94,478.456,347.797
40,0,0,95,493.969,382.233
40,0,0,96,510.042,417.883
40,0,0,97,526.514,454.025
40,0,0,106,419.899,284.593
40,0,0,107,433.361,318.131
40,0,0,108,448.114,352.991
40,0,0,109,463.453,388.666
40,0,0,110,479.652,425.311
40,0,0,111,496.789,463.127
40,0,0,125,464.51,473.089
40,0,0,139,430.632,484.127
40,0,0,152,376.688,453.666
40,0,0,153,394.401,496.111
40,0,0,165,321.095,421.749
40,0,0,166,337.97,464.704
40,0,0,167,356.033,508.806
40,0,0,178,265.793,388.982
40,0,0,179,280.985,431.84
40,0,0,180,297.429,476.897
40,0,0,181,315.518,522.263
40,0,0,194,254.917,489.348
40,0,0,195,273.285,537.279
50,0,0,55,610.581,427.297
50,0,0,68,570.815,400.31
50,0,0,69,585.8,434.347
50,0,0,77,476.966,242.925
50,0,0,78,489.149,273.09
50,0,0,79,501.89,305.404
50,0,0,80,515.451,338.387
50,0,0,81,529.114,372.051
50,0,0,82,544.239,406.624
50,0,0,83,558.954,442.007
50,0,0,89,426.369,183.757
50,0,0,90,436.203,213.089
50,0,0,91,447.503,244.984
50,0,0,92,459.602,275.911
50,0,0,93,473.097,309.044
50,0,0,94,486.451,342.923
50,0,0,95,500.994,377.797
50,0,0,96,515.956,413.73
50,0,0,97,531.563,450.203
50,0,0,106,429.489,278.115
50,0,0,107,442.208,312.546
50,0,0,110,485.548,421.002
50,0,0,111,501.288,459.086
50,0,0,120,397.227,281.82
50,0,0,124,453.083,429.42
50,0,0,125,469.311,468.622
50,0,0,138,418.834,438.566
50,0,0,139,435.122,479.488
50,0,0,152,381.993,448.403
50,0,0,153,399.044,491.115
50,0,0,165,328.054,416.067
50,0,0,166,343.655,459.092
50,0,0,167,360.94,503.613
50,0,0,178,273.163,382.576
50,0,0,179,287.553,425.69
50,0,0,180,303.059,471.041
50,0,0,181,320.212,516.326
60,0,0,64,572.647,243.478
60,0,0,65,583.543,275.474
60,0,0,66,594.33,308.174
60,0,0,67,606.085,342.381
60,0,0,78,543.734,244.58
60,0,0,79,554.493,277.613
60,0,0,80,565.481,311.577
60,0,0,81,576.883,346.53
60,0,0,82,589.154,382.314
60,0,0,83,601.116,418.74
60,0,0,89,486.016,151.167
60,0,0,92,513.074,246.065
60,0,0,93,523.96,280.195
60,0,0,94,535,315.098
60,0,0,95,546.783,351.065
60,0,0,96,558.728,388.012
60,0,0,97,571.651,425.814
60,0,0,99,427.594,40.57
60,0,0,104,462.886,181.388
60,0,0,105,471.104,214.165
60,0,0,106,481.031,247.818
60,0,0,107,491.519,282.693
60,0,0,108,502.679,318.877
60,0,0,109,514.379,356.08
60,0,0,110,526.669,394.16
60,0,0,111,539.206,433.181
60,0,0,118,429.258,181.799
60,0,0,119,437.836,215.297
60,0,0,120,447.194,249.944
60,0,0,121,457.578,285.446
60,0,0,122,468.313,323.3
60,0,0,123,479.973,361.924
60,0,0,124,492.143,401.236
60,0,0,125,505.351,441.367
60,0,0,129,374.89,89.5868
60,0,0,130,380.932,119.095
60,0,0,131,387.526,150.04
60,0,0,132,394.91,182.523
60,0,0,133,402.486,217.204
60,0,0,134,411.613,252.482
60,0,0,135,421.48,289.895
60,0,0,136,432.226,328.048
60,0,0,137,443.607,368.044
60,0,0,138,456.291,408.626
60,0,0,139,469.156,450.715
60,0,0,142,335.767,60.7703
60,0,0,145,351.864,150.539
60,0,0,146,358.278,183.97
60,0,0,149,383.779,294.154
60,0,0,150,394.7,334.295
60,0,0,151,405.713,374.661
60,0,0,152,418.009,417.357
60,0,0,153,431.368,460.527
60,0,0,166,378.026,426.254
60,0,0,167,391.215,471.042
60,0,0,180,336.279,436.458
60,0,0,181,349.644,481.755
70,0,0,23,707.918,251.775
70,0,0,24,717.667,282.417
70,0,0,37,681.166,252.322
70,0,0,38,690.781,283.367
70,0,0,39,701.085,315.988
70,0,0,40,711.357,348.911
70,0,0,41,721.659,382.721
70,0,0,51,653.045,252.856
70,0,0,52,663.139,285.017
70,0,0,53,673.098,318.319
70,0,0,54,683.388,352.542
70,0,0,55,693.88,387.382
70,0,0,62,596.986,161.269
70,0,0,63,605.261,191.548
70,0,0,64,614.203,222.022
70,0,0,65,623.822,253.963
70,0,0,66,633.149,286.879
70,0,0,67,643.507,321.472
70,0,0,68,653.897,356.41
70,0,0,69,664.598,391.772
70,0,0,75,558.96,131.096
70,0,0,76,566.751,160.254
70,0,0,77,574.951,191.15
70,0,0,78,583.476,222.251
70,0,0,79,592.7,255.245
70,0,0,80,602.337,289.257
70,0,0,81,612.101,324.279
70,0,0,82,622.759,360.738
70,0,0,83,633.204,397.375
70,0,0,88,520.797,101.261
70,0,0,89,527.731,129.972
70,0,0,90,534.322,159.143
70,0,0,91,542.325,191.428
70,0,0,92,550.779,223.154
70,0,0,93,560.265,257.025
70,0,0,94,569.585,291.816
70,0,0,95,579.737,327.87
70,0,0,96,590.04,364.97
70,0,0,97,601.041,402.954
70,0,0,102,488.992,99.5647
70,0,0,103,494.569,128.073
70,0,0,104,501.832,159.248
70,0,0,105,509.061,191.316
70,0,0,106,517.205,224.103
70,0,0,107,525.857,258.684
70,0,0,108,535.293,294.548
70,0,0,109,545.121,331.734
70,0,0,110,555.552,369.896
70,0,0,111,566.274,409.211
70,0,0,117,461.204,127.936
70,0,0,118,466.986,158.902
70,0,0,119,474.241,191.88
70,0,0,120,481.82,225.93
70,0,0,121,490.083,261.213
70,0,0,122,499.079,298.075
70,0,0,123,508.855,336.336
70,0,0,124,519.033,375.668
70,0,0,125,529.906,415.744
70,0,0,131,425.79,127.891
70,0,0,132,431.553,159.725
70,0,0,133,437.717,193.383
70,0,0,134,444.838,227.75
70,0,0,135,452.829,264.403
70,0,0,136,461.331,301.961
70,0,0,137,470.604,341.379
70,0,0,138,480.897,381.727
70,0,0,139,491.619,423.546
70,0,0,144,384.892,97.8302
70,0,0,145,389.529,128.371
70,0,0,146,394.286,160.746
70,0,0,149,413.829,267.784
70,0,0,150,422.085,306.837
70,0,0,151,431.022,347.022
70,0,0,152,440.969,388.825
70,0,0,153,451.688,431.442
70,0,0,166,399.491,395.982
70,0,0,167,410.148,440.313
70,0,0,180,356.815,404.625
70,0,0,181,366.977,449.178
80,0,0,1,708.119,37.131
80,0,0,4,730.239,107.74
80,0,0,5,738.286,133.288
80,0,0,6,746.316,159.887
80,0,0,7,754.623,187.774
80,0,0,8,763.23,215.965
80,0,0,9,772.346,245.477
80,0,0,12,799.992,338.754
80,0,0,13,809.368,371.216
80,0,0,15,682.511,33.4066
80,0,0,20,719.53,158.223
80,0,0,21,727.639,186.281
80,0,0,22,736.599,215.449
80,0,0,23,745.38,245.204
80,0,0,24,754.794,276.137
80,0,0,25,764.053,308.34
80,0,0,26,773.331,341.137
80,0,0,27,782.397,374.42
80,0,0,34,692.173,156.28
80,0,0,37,717.249,245.558
80,0,0,38,726.326,277.177
80,0,0,39,735.705,310.092
80,0,0,40,744.973,343.788
80,0,0,45,641.299,73.865
80,0,0,48,663.266,154.465
80,0,0,51,687.763,245.584
80,0,0,52,696.779,278.383
80,0,0,53,705.868,311.92
80,0,0,58,605.585,46.0154
80,0,0,59,612.064,71.0528
80,0,0,62,632.684,152.95
80,0,0,63,640.121,183.459
80,0,0,64,648.267,214.015
80,0,0,65,656.81,246.208
80,0,0,66,665.378,279.69
80,0,0,67,674.764,314.284
80,0,0,72,575.753,43.2826
80,0,0,73,581.274,68.2566
80,0,0,74,587.644,94.9799
80,0,0,75,594.062,122.604
80,0,0,76,601.043,151.873
80,0,0,77,608.258,182.799
80,0,0,78,615.887,214.041
80,0,0,79,624.331,247.185
80,0,0,80,632.806,281.434
80,0,0,81,641.331,316.773
80,0,0,82,650.957,353.564
80,0,0,83,660.219,390.906
80,0,0,86,544.563,40.4991
80,0,0,89,561.849,121.229
80,0,0,90,567.767,150.846
80,0,0,91,574.295,183.039
80,0,0,92,581.987,214.618
80,0,0,93,590.234,248.759
80,0,0,94,598.575,283.539
80,0,0,95,607.477,319.781
80,0,0,96,616.438,357.2
80,0,0,97,626.274,395.785
80,0,0,103,527.563,119.783
80,0,0,104,533.927,150.449
80,0,0,105,540.056,182.487
80,0,0,106,547.043,215.237
80,0,0,107,554.662,249.927
80,0,0,108,562.7,285.91
80,0,0,109,571.205,323.106
80,0,0,110,580.227,361.538
80,0,0,111,589.726,401.121
80,0,0,116,488.164,90.1428
80,0,0,117,493.003,119.545
80,0,0,118,498.232,150.372
80,0,0,119,504.026,183.051
80,0,0,120,510.61,216.833
80,0,0,121,517.75,251.773
80,0,0,122,525.037,288.74
80,0,0,123,533.533,326.953
80,0,0,124,542.212,366.367
80,0,0,125,551.58,406.962
80,0,0,130,453.042,89.851
80,0,0,131,457.057,119.648
80,0,0,132,461.693,150.899
80,0,0,133,466.533,184.114
80,0,0,134,472.597,218.383
80,0,0,135,479.135,254.787
80,0,0,136,486.276,292.202
80,0,0,137,494.22,331.469
80,0,0,138,502.767,371.879
80,0,0,139,511.895,413.569
80,0,0,144,416.498,89.9432
80,0,0,145,420.128,120.096
80,0,0,146,423.84,152.097
80,0,0,147,428.06,186.089
80,0,0,148,433.395,221.046
80,0,0,149,439.621,257.773
80,0,0,150,446.149,296.601
80,0,0,151,453.683,336.423
80,0,0,152,461.615,377.916
80,0,0,153,470.736,420.535
80,0,0,164,404.751,301.103
80,0,0,165,411.83,342.213
80,0,0,166,419.351,384.532
80,0,0,167,427.862,428.068
80,0,0,179,369.047,348.29
80,0,0,180,376.343,391.908
80,0,0,181,384.483,435.999
90,0,0,6,745.55,160.766
90,0,0,7,753.903,188.922
90,0,0,12,800.318,339.259
90,0,0,13,810.206,372.118
90,0,0,17,695.001,81.3247
90,0,0,18,703.051,105.998
90,0,0,19,710.542,131.848
90,0,0,20,718.867,159.245
90,0,0,21,727.191,187.651
90,0,0,22,735.992,216.257
90,0,0,23,745.188,246.011
90,0,0,24,754.801,277.257
90,0,0,25,764.21,309.106
90,0,0,26,773.877,341.869
90,0,0,27,783.273,375.423
90,0,0,31,667.708,78.3032
90,0,0,32,675.308,103.443
90,0,0,33,683.048,129.968
90,0,0,34,691.003,157.451
90,0,0,35,699.002,186.369
90,0,0,36,707.855,215.669
90,0,0,37,717.032,246.151
90,0,0,38,726.297,277.993
90,0,0,39,735.703,310.898
90,0,0,40,745.305,344.546
90,0,0,41,754.997,379.277
90,0,0,46,646.876,101.063
90,0,0,47,654.248,127.826
90,0,0,48,662.021,155.57
90,0,0,49,669.914,185.36
90,0,0,50,678.278,215.215
90,0,0,51,687.018,246.373
90,0,0,52,696.406,279.289
90,0,0,53,705.67,312.778
90,0,0,54,715.268,347.576
90,0,0,55,724.753,383.094
90,0,0,61,623.942,125.673
90,0,0,62,631.377,154.104
90,0,0,63,638.975,184.559
90,0,0,64,646.952,214.82
90,0,0,65,655.965,247.16
90,0,0,66,664.48,280.191
90,0,0,67,674.302,315.324
90,0,0,68,683.742,350.896
90,0,0,69,693.486,387.308
90,0,0,72,573.821,45.2029
90,0,0,75,592.472,124.013
90,0,0,76,599.454,153.098
90,0,0,77,607.083,183.953
90,0,0,78,614.71,215.079
90,0,0,79,623.001,247.957
90,0,0,80,631.844,282.208
90,0,0,81,640.782,317.814
90,0,0,82,650.606,354.316
90,0,0,83,660.236,391.956
90,0,0,89,560.009,122.832
90,0,0,90,566.201,152.225
90,0,0,91,572.921,184.106
90,0,0,92,580.598,215.669
90,0,0,93,588.882,249.685
90,0,0,94,597.342,284.324
90,0,0,95,606.621,320.664
90,0,0,96,615.617,357.994
90,0,0,103,526.127,121.611
90,0,0,104,532.031,151.937
90,0,0,105,538.366,183.78
90,0,0,106,545.559,216.278
90,0,0,107,553.026,250.821
90,0,0,108,561.492,286.761
90,0,0,109,570.151,324.003
90,0,0,110,579.281,362.472
90,0,0,116,486.108,91.9855
90,0,0,117,491.15,121.063
90,0,0,118,496.367,151.845
90,0,0,119,502.133,184.208
90,0,0,120,508.72,217.891
90,0,0,121,516.056,252.84
90,0,0,122,523.497,289.715
90,0,0,123,532.07,327.917
90,0,0,124,540.911,367.456
90,0,0,125,550.386,408.088
90,0,0,130,450.966,91.6941
90,0,0,131,454.979,121.273
90,0,0,132,459.805,152.299
90,0,0,133,464.69,185.533
90,0,0,134,470.556,219.68
90,0,0,135,477.25,255.868
90,0,0,136,484.53,293.316
90,0,0,137,492.242,332.176
90,0,0,138,501.374,372.625
90,0,0,139,510.235,414.562
90,0,0,145,417.927,121.867
90,0,0,146,421.517,153.435
90,0,0,149,437.446,258.939
90,0,0,150,444.426,297.751
90,0,0,151,451.671,337.461
90,0,0,152,459.623,378.79
90,0,0,153,468.95,421.775
90,0,0,166,417.526,385.3
90,0,0,167,426.076,429.254
90,0,0,180,374.138,393.113
90,0,0,181,382.202,437.04
100,0,0,6,739.044,153.031
100,0,0,7,746.866,181.553
100,0,0,12,790.615,334.874
100,0,0,13,799.596,367.806
100,0,0,17,689.925,71.1845
100,0,0,20,712.312,151.247
100,0,0,21,719.985,180.095
100,0,0,22,728.52,209.8
100,0,0,23,737.218,240.101
100,0,0,26,763.987,337.535
100,0,0,27,772.748,371.356
100,0,0,31,662.832,67.9124
100,0,0,34,684.378,149.288
100,0,0,35,691.919,179.145
100,0,0,36,700.127,209.059
100,0,0,37,709.011,240.343
100,0,0,40,735.35,340.075
100,0,0,41,744.583,375.405
100,0,0,45,634.244,65.0101
100,0,0,48,655.198,147.799
100,0,0,49,662.765,178.041
100,0,0,50,670.829,208.647
100,0,0,51,679.039,240.669
100,0,0,52,687.857,274.156
100,0,0,53,696.783,308.185
100,0,0,54,705.839,343.509
100,0,0,55,714.708,379.44
100,0,0,58,598.843,36.6723
100,0,0,59,604.777,62.1234
100,0,0,63,631.764,177.336
100,0,0,64,639.783,208.6
100,0,0,65,648.006,241.593
100,0,0,66,656.295,275.432
100,0,0,67,665.416,310.886
100,0,0,68,674.184,346.983
100,0,0,69,683.545,383.8
100,0,0,72,568.534,33.4042
100,0,0,73,573.694,59.2835
100,0,0,74,579.761,86.6863
100,0,0,77,599.972,176.878
100,0,0,78,607.281,208.833
100,0,0,79,614.988,242.385
100,0,0,80,623.663,277.582
100,0,0,81,632,313.514
100,0,0,82,641.406,350.572
100,0,0,83,650.202,388.627
100,0,0,89,553.301,114.055
100,0,0,90,559.051,144.062
100,0,0,91,565.477,176.949
100,0,0,92,572.959,209.415
100,0,0,93,581.036,244.299
100,0,0,94,589.063,279.784
100,0,0,95,597.981,316.498
100,0,0,96,606.668,354.806
100,0,0,97,616.214,393.814
100,0,0,103,518.823,112.284
100,0,0,104,525.013,143.793
100,0,0,105,530.977,176.789
100,0,0,106,537.823,210.22
100,0,0,107,545.061,245.669
100,0,0,108,553.153,282.481
100,0,0,109,561.358,320.326
100,0,0,110,570.373,359.362
100,0,0,111,579.597,399.581
100,0,0,117,483.949,112.089
100,0,0,118,488.759,143.811
100,0,0,119,494.529,177.4
100,0,0,120,500.916,212.003
100,0,0,121,508.001,247.907
100,0,0,122,515.267,285.719
100,0,0,123,523.689,324.633
100,0,0,124,532.152,364.83
100,0,0,125,541.474,405.699
100,0,0,131,447.284,112.213
100,0,0,132,451.992,144.381
100,0,0,133,456.828,178.894
100,0,0,134,462.492,213.948
100,0,0,135,469.161,251.182
100,0,0,136,476.227,289.431
100,0,0,137,484.079,329.481
100,0,0,138,492.661,370.461
100,0,0,139,501.719,412.92
100,0,0,145,409.935,112.955
100,0,0,146,413.464,145.924
100,0,0,147,417.942,180.822
100,0,0,148,422.797,216.67
100,0,0,149,429.053,254.537
100,0,0,150,435.703,294.147
100,0,0,151,443.287,334.74
100,0,0,152,451.266,376.993
100,0,0,153,460.394,420.246
100,0,0,166,408.936,383.898
100,0,0,167,417.544,428.325
100,0,0,181,374.062,436.391
110,0,0,6,740.881,145.555
110,0,0,7,746.788,173.695
110,0,0,8,753.628,201.287
110,0,0,9,760.711,231.144
110,0,0,12,781.933,325.309
110,0,0,13,789.092,358.797
110,0,0,17,697.212,64.3503
110,0,0,18,702.63,88.9983
110,0,0,19,708.203,114.528
110,0,0,20,713.931,141.218
110,0,0,21,719.967,169.804
110,0,0,22,726.147,198.291
110,0,0,23,733.16,228.286
110,0,0,24,739.943,259.509
110,0,0,25,746.738,291.718
110,0,0,26,754.096,325.018
110,0,0,27,761.003,359.304
110,0,0,31,670.016,58.9428
110,0,0,32,675.229,83.8862
110,0,0,35,691.2,166.017
110,0,0,36,697.31,194.926
110,0,0,37,704.045,225.849
110,0,0,38,710.786,257.748
110,0,0,39,717.632,290.8
110,0,0,40,724.541,325.01
110,0,0,41,731.626,360.119
110,0,0,49,661.816,162.216
110,0,0,50,667.453,192.009
110,0,0,51,673.859,223.21
110,0,0,52,680.209,255.932
110,0,0,53,686.632,289.691
110,0,0,54,693.592,324.858
110,0,0,55,700.413,361.108
110,0,0,62,625.663,128.351
110,0,0,63,630.618,158.511
110,0,0,64,635.935,188.7
110,0,0,65,641.824,220.901
110,0,0,66,647.622,253.922
110,0,0,67,654.342,289.268
110,0,0,68,660.886,325.113
110,0,0,69,667.896,361.879
110,0,0,73,582.072,43.2202
110,0,0,74,585.821,69.0127
110,0,0,75,589.721,96.1946
110,0,0,76,593.889,124.587
110,0,0,77,598.431,155.109
110,0,0,78,603.151,186.019
110,0,0,79,608.754,218.809
110,0,0,80,614.207,253.08
110,0,0,81,620.055,288.303
110,0,0,82,626.835,325.416
110,0,0,83,633.102,363.405
110,0,0,89,557.067,91.9757
110,0,0,90,560.262,120.664
110,0,0,91,563.879,152.105
110,0,0,92,568.914,183.505
110,0,0,93,573.812,217.2
110,0,0,94,579.239,251.819
110,0,0,95,585.085,287.985
110,0,0,96,590.878,325.78
110,0,0,97,597.633,364.881
110,0,0,104,526.323,117.492
110,0,0,105,529.426,148.774
110,0,0,106,533.472,180.803
110,0,0,107,537.748,215.002
110,0,0,108,542.503,250.83
110,0,0,109,547.781,287.888
110,0,0,110,553.631,326.462
110,0,0,111,559.562,366.635
110,0,0,118,490.65,114.335
110,0,0,119,493.237,146.236
110,0,0,120,496.37,179.193
110,0,0,121,500.199,213.611
110,0,0,122,504.327,250.279
110,0,0,123,509.18,288.394
110,0,0,124,514.185,327.986
110,0,0,125,520.109,368.946
110,0,0,131,452.705,81.5613
110,0,0,132,454.242,111.726
110,0,0,133,455.805,144.231
110,0,0,134,458.197,177.589
110,0,0,135,461.058,213.209
110,0,0,138,473.651,329.857
110,0,0,139,478.956,371.865
110,0,0,145,415.956,79.1142
110,0,0,146,416.396,110.008
110,0,0,147,417.295,142.645
110,0,0,148,418.661,176.913
110,0,0,149,420.993,212.896
110,0,0,152,431.453,332.097
110,0,0,153,436.294,375.188
120,0,0,4,740.61,86.3909
120,0,0,5,745.731,112.165
120,0,0,6,751.463,138.961
120,0,0,7,756.952,167.6
120,0,0,10,776.053,257.404
120,0,0,11,782.692,289.558
120,0,0,12,788.922,322.677
120,0,0,13,795.42,356.752
120,0,0,18,713.643,80.9214
120,0,0,19,718.605,106.875
120,0,0,20,723.764,134.714
120,0,0,21,729.368,163.549
120,0,0,22,735.339,192.731
120,0,0,23,741.288,223.216
120,0,0,24,747.804,255.222
120,0,0,25,753.934,288.048
120,0,0,26,760.473,322.279
120,0,0,27,766.748,356.994
